"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"27.05.2023 20:55:30"
"Gesucht nach";"A 3531"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"14"             
"Anzahl gefundener Vorkommen";"18"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_tet [2006].pdf";"Untitled";"119";"barley you received A 3531:13; te4-em eqlim suati supram BIN "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_s_shin_3 [1992].pdf";"Untitled";"426";"o(zf)-ma A 3531:11 (OB let.); barley rations ana su-ti-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_l [1973].pdf";"Untitled";"194";"a-lim litbalu A 3531:17; ina li-bu kalakkim CT 29 43:22; "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_a2 [1968].pdf";"Untitled";"299";"ki tuppija annim A 3531:19, also ARM 1 17:5, and passim in "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_s_shin_1 [1989].pdf";"Untitled";"162";"into the city A 3531:16; [a]t: tilamma ema a-Sa-ka-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_b [1965].pdf";"Untitled";"342";"before I come A 3531:10 (OB let.); 2 SiLA pa-pa-si "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_p [2005].pdf";"Untitled";"326";"fth of MN) A 3531 : 4 (OB let.), also YOS 2 14 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_t [2006].pdf";"Untitled";"413";"elds around GN A 3531 :17 (unpub. OB let.); assum IN.NU."

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_q [1982].pdf";"Untitled";"253";"will depart soon A 3531:4, also YOS 2 14:8, 137:28; inanna "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Pedersén 1997 Katalog der Beschrifteten Objekte aus Assur ADOG 23.pdf";"";"92";"nicht Ass 16658); A 3531; Foto Ass 2684; Kode: TKn Bibliographie: RICCA 302 Kleines "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"82";"Ass 16658 (A 3531); copy on pi. 40. 303 Ass 17158 (A "
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"91";"A 3530 169 A 3531 302 A 3532 295 A 3533 73 A 3534 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"275";"— c 1068 A 3531 16658 302 — c 1069 A 3594 17153 303 "
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"283";"A 3480 0.1033 A 3531 0.1068 E§ 4600 102.108.5 A 3385 0.1032 A "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"82";"Ass 16658 (A 3531); copy on pi. 40. 303 Ass 17158 (A "
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"91";"A 3530 169 A 3531 302 A 3532 295 A 3533 73 A 3534 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"275";"— c 1068 A 3531 16658 302 — c 1069 A 3594 17153 303 "
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"283";"A 3480 0.1033 A 3531 0.1068 E§ 4600 102.108.5 A 3385 0.1032 A "
