"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"28.05.2023 01:02:10"
"Gesucht nach";"A 4216"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"4"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ARM 33.pdf";"";"201";"contemporain de [A.4216], lettre de Habdû.ma-Dagan. Ces textes ont été "
"ARM 33.pdf";"";"219";"Yahdun-Lîm [A.4216] est mal conservé, mais la mention de Saggâratum comme "
"ARM 33.pdf";"";"220";"14033]. 83 [A.4216] Habdû.ma-Dagan au roi. Édit du roi à "
"ARM 33.pdf";"";"584";"p. 128 83. A.4216 p. 213 42. M.14694 p. 130 84. A."
