"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"28.05.2023 01:53:47"
"Gesucht nach";"A 4273"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Parrot Florilegium Marianum 6.pdf";"";"387";"N° d'inventaire : A.4273. Publication : ici même n° 55 Dicton similaire à "
"Fs Parrot Florilegium Marianum 6.pdf";"";"397";"écrit la lettre A.4273 (texte n°55 de la publication ci-après, "
"Fs Parrot Florilegium Marianum 6.pdf";"";"407";"avelines. 55 [A.4273] Lettre de Yabnî-Dagan à Mukannisum. L' expédieur de "
"Fs Parrot Florilegium Marianum 6.pdf";"";"578";"4272 55 397 A.4273 56 399 A.4276 57 400 A.4365 58 "
"Fs Parrot Florilegium Marianum 6.pdf";"";"579";"4272 54 396 A.4273 55 397 A.4276 56 399 A.4365 57 "
