"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"04.06.2023 01:15:35"
"Gesucht nach";"A 7478"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"5"              
"Anzahl gefundener Vorkommen";"83"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_s_shin_1 [1989].pdf";"Untitled";"109";"ri. . .] A. 7478 ii 5 (OB lit.); 1 ME sa-ah(?)-["

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_p [2005].pdf";"Untitled";"587";"man or woman? A 7478: 36 (OB lit.); pu-uz-ru sattakku suhuzu "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Wasserman 2016 Fasting and Voluntary Not-Eating in Mesopotamian Sources Fs Milano.pdf";"";"16";"....tim eliya (A 7478: i 3–13). 9 Fox 1985, 21. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Charpin & Edzard & Stol 2004 Mesopotamien. Die altbabylonische Zeit OBO 160 4.pdf";"";"418";"ib-ni-im, A. 7478 11 5-6 (Chicago). Zusammen mit Erntearbeitern: z. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"4";"upon Me (A 7478) .................................... 64 . 2 My Mood Plunged into the "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"7";"the Chicago text A 7478, sent me his preliminary transliteration of the obverse, and "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"12";"Description . 1. A 7478 OB Monologue/Descriptive: . yearning . absent . 2. "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"14";"notably the monologue A 7478 (. 1) and the dialogue of the Moussaieff "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"17";"and perhaps also A 7478 (.1) and the Moussaieff Love Song ("
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"18";"and perhaps also A 7478 = . 1). Other OB texts, however, are well-"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"19";"(of grain)”, A 7478 i 15 (. 1); taw/m..tum, “opening(?)”, "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"30";"The beginning of A 7478 (. 1) presents a woman who is unable "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"30";"the woman in A 7478 appears anomalous. How can a woman hungry for love "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"30";"nissata imê.. 103 A 7478 i 1–2 (. 1), and see also "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"31";"in love in A 7478 in medical terms, or more generally the pathologization of "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"31";"opening passage of A 7478 (ll. 4 and 7). It reminds one of "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"31";"of appetite in A 7478 helps to explain another physiological symptom attested in ALL. "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"42";"broken context, in A 7478 iii 4 and iii 12 (. 1). "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"44";"is found in A 7478 (. 1), where a flash of lightning is "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"44";"male lover. 218 A 7478 i 11–14 (. 1): birq. .a dAdad "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"44";"l. sim.nim. 219 A 7478 iii 30–31 (. 1): nann.rika amma[r] "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"44";"broken passage in A 7478 ii 4, and iv 26 (. 1). 221 "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"45";"t.tiya]. See also A 7478 iii 19 (. 1) (broken context). 224 "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"46";"ina ittaplusi.u. 232 A 7478 iii 30–31 (. 1): nann.rika amma[r]… "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"48";"pl. sexual attractiveness) A 7478 i 2; ASJ 10, 18: 13; CUSAS 10, 8: "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"49";"to make love A 7478 iv 35; ASJ 10, 18: 12; CUSAS 10, 9: "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"50";".mtum loved, beloved A 7478 ii 25, ii 28; ASJ 10, 18: 7; Table "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"50";".mum lovemaking, seductiveness A 7478 iii 32; KAR 158 ii 8'; ZA 49, 168–"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"50";"flirtations, amusements, delights A 7478 i 13, ii 12, ii 15, iii 9, iii "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"50";"a kind of) A 7478 iii 16; VS 17, 23: 2 "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"51";"(a tree) A 7478 i 8; Fs. Renger 192–193 i 4 ill.rum "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"51";"Love) fruit, flower A 7478 i 10; CUSAS 10, 10: 30; CUSAS 10, 8: "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"51";"ear of barley A 7478 i 14 ..mum garlic ZA 75, 198–204i 112 "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"51";"tibnum straw, chalf A 7478 ii 6 u.innum fresh dates KAL 3, 75 ii "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"52";"24 b.rum calf A 7478 iii 22; YOS 11, 87: 22 enzum goat, she-"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"52";"12' i...rum bird A 7478 ii 2; KAR 158 vii 33'; PRAK 1 B "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"52";".urri rock partridge A 7478 iv 26 (perhaps also ii 2) KINku6 fish "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"53";"a kind of) A 7478 iii 19; CUSAS 10, 8: 20 titkurrum bird ("
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"53";"storehouse (kitchen) A 7478 i 3 ind.rum water skin KAR 158 ii 53' "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"54";"8' murammiktum washbasin A 7478 i 5 nam..rum vessel (kind of) LKA 15 "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"55";"mood, mind, intention A 7478 ii 7; CUSAS 10, 8: 4, 10, 15, 23; "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"56";"heart; inner body A 7478 ii 26; CUSAS 10, 10: 7, 22; CUSAS 10, "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"56";"the body, loins A 7478 iii 33 Appendix 6: Semantic Field of Human Body "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"57";".aptum lip, rim A 7478 iv 3; MAD 5, 8: 27; MIO 12, 52–"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"57";"pl. ..r.tum hair A 7478 iv 2; ZA 75, 198–204a 16 .er."
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"58";"z.mum face, appearance A 7478 iii 31; YOS 11, 24 ii 8 zumrum body; "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"60";"upon Me (A 7478) Copy: below Tablet Siglum: A 7478 Photo: below ("
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"60";"below Tablet Siglum: A 7478 Photo: below (all by Andrew Dix, Courtesy the "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"60";"Period: OB Introduction A 7478 is a two-columned whitish-yellow tablet. The accession "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"60";"many years ago, A 7478 remained largely unknown to the academic community (two "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"60";"beginner-scribe. Epigraphically, A 7478 resembles other literary compositions of the early, or central "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"61";". 1 = A 7478] 65 ud sign254 and the la sign.255 Hence, "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"63";". 1 = A 7478]ii 31 ki-.a x x x x x "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"65";". 1 = A 7478]Left Ed. iv 36 i-qá-at <.i>-"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"67";". 1 = A 7478]iii 10 … … iii 11 (Chorus?:) She "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"69";". 1 = A 7478]can imagine her looking at her own face reflected "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"71";". 1 = A 7478]ii 4: i-ta-na-AB-.[u]: As "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"73";"77 Fig. 1: A 7478 Obv. [. 1 = A 7478]"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"73";". 1 = A 7478]"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"74";"Corpus Fig. 2: A 7478 Rev. "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"75";"79 Fig. 3: A 7478 Lower Edge Fig 4: A7478 Upper Edge [. "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"75";". 1 = A 7478]"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"77";". 1 = A 7478]"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"79";". 1 = A 7478]"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"81";". 1 = A 7478]"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"85";"broken line in A 7478 iii 19 (. 1). – i-ge-el-"
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"109";"is found in A 7478 i 5 (. 1), where the woman is "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"114";"in the negative. A 7478 i 14 (. 1) reads: “(the lover "
