"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"10.06.2023 02:40:03"
"Gesucht nach";"A 952"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"23"             
"Anzahl gefundener Vorkommen";"39"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_p [2005].pdf";"Untitled";"326";"Iraq 7 51 A.952 (Chagar Bazar), cf. LIH 23: 8; PN . "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_t [2006].pdf";"Untitled";"460";"941, A.946, A.952 (Chagar Bazar), CT 6 47a: 31, ITI Ti-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"BSA 08 1995.PDF";"";"108";"Iraq 7 51 A. 952), 3 liters (Loretz, 22:4), 3 liters for "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"4241663.pdf";"Tablets from Chagar Bazar and Tall Brak, 1937-38";"31";"Umu Adad-bani. A. 952. Tablet, 0-029x0028, with 4+1 + 2 11. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AfO 12 1937-39.pdf";"";"125";"ial. AbUg., \.A 952; vgl. Gadd, a. a. 0 .. ' . 211 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AfO 18 1957-8.pdf";"";"17";"51: Der Text A 952 enthält ein Verzeichnis von Futter für Ochsen von Tall)"
"AfO 18 1957-8.pdf";"";"17";"51: Der Text A. 952 enthält ein Verzeichnis von Futter für Ochsen von Tall)"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 68 1999.pdf";"";"173";"315, 1132 Kempinski, A.: 952 Kessler, K.: 1028, 1733 Kettenhofen, E.: 1821 Kienast, B.: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 21 1952.pdf";"";"8";"and 51 sub A 952. As this text dates from exactly the same time "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Barnett & Falkner 1962 The Sculptures of Assur-Nasir-Apli III (883-859) Tiglath-Pileser III (745-727) Esarhaddon.pdf";"";"33";"m Berhn, V.A. 952 (Plate CXXVII)· f G d the note "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Selz 1995 Untersuchungen zur Götterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"408";"dnanse(-ka): II A:952 ddam-gal-nun(-na): II A:386, 409; vgl. "
"Selz 1995 Untersuchungen zur Götterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"408";"dnanse(-ka): II A:952, 962 dam-gala-mab-NINAki: II A:962; vgl. "
"Selz 1995 Untersuchungen zur Götterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"408";"gid-dnanfo: II A:952 dam-dnanse: II A:829; III A:53 dam-"
"Selz 1995 Untersuchungen zur Götterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"408";"[75]; II A:952 dam-sanga-dnin-dar: II A:952 darmulen: II "
"Selz 1995 Untersuchungen zur Götterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"408";"dnin-dar: II A:952 darmulen: II A:l015 dar-a: II A:l015; "
"Selz 1995 Untersuchungen zur Götterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"409";"dnan5e(-ka): II A:952 dub-senstatturuct0 pisan: IIA:81; W. Sallaberger, Ur-III "
"Selz 1995 Untersuchungen zur Götterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"414";"dnanse(-ka): II A:952 gala-mab-NINAki(-na): dnan5e [69); II A:"
"Selz 1995 Untersuchungen zur Götterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"422";"gid-dnanse: II A:952 lu-<lES-ir-nun gal-sukkal (PN): II "
"Selz 1995 Untersuchungen zur Götterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"431";"sanga-dnan5e: II A:952 sanga-dnin-dar: dnin-dar: [8]f. ("
"Selz 1995 Untersuchungen zur Götterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"431";"dam-)R: II A:952 sanga-dnin-gublaga: dnin-gublaga [2] sanga-dnin-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brockelmann 2016 History of the Arabic Written Tradition. Supplement Volume 1 HdO 117-S1.pdf";"";"568";"1153, Qiliè .A. 952, Cairo2 II, 132, Mosul 224, 214, on which glosses "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Tanret 2002 Per aspera ad astra. L'apprentissage du cunéiforme a Sippar-Amnanum pendant la période paléobabylonienne tardive MHE 3-1.pdf";"";"9";"I,2 019 A 952* (1),,., / A423* -~ fragments ·~~~~~---.+_,,.f-=- "
"Tanret 2002 Per aspera ad astra. L'apprentissage du cunéiforme a Sippar-Amnanum pendant la période paléobabylonienne tardive MHE 3-1.pdf";"";"14";"lettre 22 2 A 952 - 1 garantie (Sil.dus.a) date cassée "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Delaporte 1923 Catalogue des cylindres orientaux, cachets et pierres gravées du Musée du Louvre. II. Acquisitions CCL 2.pdf";"";"184";"949) 22 (A.952) 23 (A-950) 26 (A.954) 27 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Cohen 1993 The Cultic Calendars of the Ancient Near East Cultic Calendars.pdf";"";"115";"S44); hkin-kug: A 952; ezem-d~ulgi: MVN 3 165,188,209. The Adab calendar "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Stol 1995 Old Babylonian cattle BSA 8.pdf";"";"19";"(Iraq 751 A. 952), 3 liters (Loretz, 22:4), 3 liters for "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Edzard 1957 Die »Zweite Zwischenzeit« Babyloniens Zwischenzeit.pdf";"";"205";"ln-ru-da A. 952 13*"
"Edzard 1957 Die »Zweite Zwischenzeit« Babyloniens Zwischenzeit.pdf";"";"206";"i-ru-gn A.952 s. a. é-i7-lu-ru-ga-kalam-ma "
"Edzard 1957 Die »Zweite Zwischenzeit« Babyloniens Zwischenzeit.pdf";"";"206";"kalam-ma 174, A. 952 é-itu-da 111 é-kalam-ta-ni-guru "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Yang 1989 Sargonic Inscriptions from Adab PPAC I.pdf";"";"17";"Ibbi-Sin 2 A 952, a r e c o r d o f "
"Yang 1989 Sargonic Inscriptions from Adab PPAC I.pdf";"";"34";"66, f72, 2fI A 952 A 832, kVN 3 320, 322 NYN 3 I63, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brill_-_The_Encyclopaedia_of_Islam_Vol_8_Ned-Sam_.pdf";"";"721";"v. Elaiussa; ii/A, 952, s.v. Sebaste no. 5; Tomaschek, in SB Ak. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"1_1_Aal_Apollokrates.pdf";"";"353";"Schoeffer Berl. Philol. A. 952 Jahre vor der Zerstörung Korinths chenschrift 1890, 1371. Nach "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Kleine Pauly.pdf";"";"2666";"Kleinfeller, RE IV A 952. Mommsen, RStrR 676. 680. Parysatis ( IIa(!vaaTt, ; "
"Kleine Pauly.pdf";"";"3226";"und RE 11 A 952 (FLUSS). - Den Seb. müßten in der westl. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"KeiBi 57 1997-1998.pdf";"";"62";"315, 1132 Kempinski, A.: 952 Kessler, K.: 1028, 1733 Kettenhofen, E.: 1821 Kienast, B.: "
"KeiBi 57 1997-1998.pdf";"";"62";"Buccellatl, M.: Kempinski, A.: 952 Kessler, K.: Kettenhofen, E.: 1821 Kienast, B.: 564 KHmer, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"KeiBi 57 1997-1998 Digital.pdf";"Microsoft Word - KeiBi 57 1997-1998.doc";"117";"315, 1132 Kempinski, A.: 952 Kessler, K.: 1028, 1733 Kettenhofen, E.: 1821 Kienast, B.: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"KeiBi 31 1969-1970.pdf";"";"43";"480 Brandes, M. A.: 952 Brandon, S. G. F.: 788 Bravmann, M. M.: 177, "
