"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"30.05.2023 05:55:41"
"Gesucht nach";"A 5614"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"4"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"8-Menéndez-def.pdf";"8-Menéndez-def";"10";"Pushkin I. 1.A. 5614 "
"8-Menéndez-def.pdf";"8-Menéndez-def";"13";"Estela PushkinI.1.A.5614 Kadesh (mujer) &w-n-Hm-tw Estatua "
"8-Menéndez-def.pdf";"8-Menéndez-def";"14";"Pushkin I.1.A.5614 --- Anat o Astarté Turín N. 50068 --- Reshpu "
"8-Menéndez-def.pdf";"8-Menéndez-def";"16";"Pushkin I.1.A.5614)84 y otra, junto a su familia, dedicada a "
