"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"03.06.2023 17:25:29"
"Gesucht nach";"A 5685"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"7"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"TUAT I-III.pdf";"tuatcd-11s 1..3212";"30";"CIS I 123 A; 5685; 380; 198 . . . . . . . "
"TUAT I-III.pdf";"tuatcd-11s 1..3212";"1185";"CIS I 123 A; 5685; 380; 198 . . . . . . . "
"TUAT I-III.pdf";"tuatcd-11s 1..3212";"1341";"CIS I, 123 A; 5685; 380; 198 1. CIS I, 123 A KAI 61 "
"TUAT I-III.pdf";"tuatcd-11s 1..3212";"3067";"CIS I 123 A; 5685; 380; 198 . . . . . . . "
"TUAT I-III.pdf";"tuatcd-11s 1..3212";"3105";"CIS I 123 A; 5685; 380; 198 . . . . . . . "
"TUAT I-III.pdf";"tuatcd-11s 1..3212";"3147";"CIS I 123 A; 5685; 380; 198 . . . . . . . "
"TUAT I-III.pdf";"tuatcd-11s 1..3212";"3189";"CIS I 123 A; 5685; 380; 198 . . . . . . . "
