"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"27.05.2023 18:28:29"
"Gesucht nach";"A 3514"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"15"             
"Anzahl gefundener Vorkommen";"25"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"jnes54.pdf";"";"146";"the following tablets: A 3514 (D. SOllbeyran, SYSTEMS FOR LEARNING MATHEMATlCS IN MESOPOTAMIAN "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"545845.pdf";"Systems for Learning Mathematics in Mesopotamian Scribal Schools";"3";"the following tablets: A 3514 (D. Soubeyran, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RA 84 1990.pdf";"";"11";"N° 1 = A. 3514 salle 108 (hauteur : 34 mm, largeur : "
"RA 84 1990.pdf";"";"14";"à celui de A. 3514, mais une surface beaucoup moins bien conservée (non "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RA 78 1984.pdf";"";"11";"No 1 = A. 3514 salle 108 (hauteur : 34 mm, largeur : "
"RA 78 1984.pdf";"";"13";"celui ·de A. 3514, mais une surface beaucoup moins bien conservée (non "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ARRIM 3.pdf";"";"26";"a text (A. 3514) possibly to be ascribed to TukultI-Ninurta I. lt "
"ARRIM 3.pdf";"";"26";"0.78. 1001 . A. 3514 (obv.) *Published by permission of the Oriental "
"ARRIM 3.pdf";"";"26";"lnstitute's tablet collection. A.3514 (rev.) "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Pedersén 1997 Katalog der Beschrifteten Objekte aus Assur ADOG 23.pdf";"";"91";"Stadtgebiet Ass 10323; A 3514; Kode: TKn Bibliographie: RICCA 289 Fast vollständiger Zikkatu-Kopf, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Robson 2008 Mathematics in Ancient Iraq. A Social History.pdf";"";"221";"Ash 1924.1196 333 A 3514 (Mari) 325 Ash 1924.1214 316 Aa 5499 74,352 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Nemet-Nejat 1995 Systems for Learning Mathematics in Mesopotamian Scribal Schools JNES 54.pdf";"";"3";"the following tablets: A 3514 (D. Soubeyran, 242 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"81";"Ass 10323 (A 3514); copy on pl. 39. Ass 10388 (A 3521); "
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"91";"A 3513 151 A 3514 289 A 3515 124 A 3516 103 A 3517 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMA 1 Grayson 1987 Assyrian Rulers of the Third and Second Millennia BC (TO 1115 BC).pdf";"";"314";"The text (A 3514) is in the Oriental Institute, University of Chicago, and "
"RIMA 1 Grayson 1987 Assyrian Rulers of the Third and Second Millennia BC (TO 1115 BC).pdf";"";"370";"79 Chicago No. A 3514 A 16915 77.24.14 0.1002 77.24.8 77.24.9 77.24.10 77.24.3 77.24.11 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"274";"— c 1056 A 3514 10323 289 — c 1057 A 3521 10388 290 "
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"283";"A 3458 0.1052 A 3514 0.1056 A 3631a 102.45.3 A 3352+ 102.42.2 A 3459 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"81";"Ass 10323 (A 3514); copy on pl. 39. Ass 10388 (A 3521); "
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"91";"A 3513 151 A 3514 289 A 3515 124 A 3516 103 A 3517 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMA 1 Grayson 1987 Assyrian Rulers of the Third and Second Millennia BC (TO 1115 BC).pdf";"";"314";"The text (A 3514) is in the Oriental Institute, University of Chicago, and "
"RIMA 1 Grayson 1987 Assyrian Rulers of the Third and Second Millennia BC (TO 1115 BC).pdf";"";"370";"79 Chicago No. A 3514 A 16915 77.24.14 0.1002 77.24.8 77.24.9 77.24.10 77.24.3 77.24.11 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"274";"— c 1056 A 3514 10323 289 — c 1057 A 3521 10388 290 "
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"283";"A 3458 0.1052 A 3514 0.1056 A 3631a 102.45.3 A 3352+ 102.42.2 A 3459 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"KeiBi 47 1985.pdf";"";"36";"1985) 23, copy A.3514. 1201. Mi 11 ar d, A. R., Daniel and "
