"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"22.05.2023 23:32:36"
"Gesucht nach";"A 3104"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"2"              
"Anzahl gefundener Vorkommen";"2"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Tsouparapoulou_2008_Diss_MFB.pdf";"";"511";"09.01.09 +Hilgert A 3104 ... .SS.09.01.18 AUCT 3: 006 ("

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"zava.1909.22.1.79.pdf";"";"9";"ist bei B A 3104 erhalten: y^\ ^A ^^tXJf \TaÅ}a "
