"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"22.05.2023 20:05:51"
"Gesucht nach";"A 30615"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"3"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 45 1976.pdf";"";"4";"265 ss. Piay A 30615/16/ 17/19 30634 30665 Index textuum cuneiformium 414 "
"OrNS 45 1976.pdf";"";"213";"citer les tablettes A 30615, A 30616, A 30617, A 30619, A 30634, A "
"OrNS 45 1976.pdf";"";"215";"mu-nadim (A 30615; A 30616; A 30619; NBC 11220; A 30665 variante "
